# charactristic, type, id, mat1, mat2, tmat, weight, delta
f9f97e48cfbe0580e6dfc248e80eeee7,32,0,5aa40b54,e2c8f8b3,a534777f,71,0
95cdc59ce0ddbede70c90f1f8f30069f,32,0,53ad0a75,e280f8a1,ef50abff,69,0
e257d3219c5c774ad8f2a22cc94d2933,32,0,2fd105fa,e160f859,a6ee7f7d,63,0
83b6be3211c59e5ea2238b0a092d6b2f,32,0,22dc045b,e108f843,0cec7fff,61,0
d8aed6715793ab30b706be88f891af0b,32,0,f8011f00,dfe0f7f9,78de75ff,67,0
af33a854189a74bc73d2b13429b24dfb,32,0,f70e1ee1,df98f7e7,7dfefcdf,65,0
921105e6e3cb08978baad59a56e0335b,32,0,a75e14eb,dd18f747,f5b7f7ff,61,0
d57c682ec6e1ef62372ef876c891c833,32,0,8f7611ee,dc58f717,9e2ad9ff,67,0
9089c8dc2f7f4e6dff234015abca4b5b,32,0,768f0ed1,db90f6e5,3607fefd,67,0
fb1a3b1f1a9c1cf6eba9d1d64972da93,32,0,5da40bb4,dac8f6b3,61f7b4ff,71,0
adac0df6e7a6245e6bb4863443c6f8a7,32,0,55ac0ab5,da88f6a3,30eb2dff,67,0
df0c2ec6d13b33a605d08451ca569f37,32,0,4fb609f6,da58f697,9c0d6d7f,63,0
beed43d55ca2dab27f01ad770a36dd2b,32,0,42bb0857,da30f68d,2b56afff,71,0
a896387badbafa32adeb29628c2bb09b,32,0,33ca0679,d9b8f66f,7b4abfff,67,0
c19fdebafb4d8918914de9ecb3a6dd83,32,0,2fd605fa,d958f657,4db3deff,71,0
f98746854a002b5faf6a22140319eb1f,32,0,19e0033c,d8e8f63b,8cc5bffd,59,0
a2e4a6ab15c041bdc3b09187aef3634f,32,0,15ec02bd,d888f623,f3fdfbff,63,1
cf5c23bbd2141e458d085385c8974f0f,32,0,cc341986,d648f593,b07f3eff,61,0
8d09a3c612824097ab7615fdb914788b,32,0,649c0c93,d308f4c3,8ee8ff7d,59,0
f809a0790d17a8b22b61e983225cabf7,32,0,2fd705fa,d150f455,eff3fbff,61,0
d66d2b707eca3c6dab4304e183a03d87,32,0,1be3037c,d0f0f43d,82697fff,63,0
a6d75a1fb6fa93754d1a2328fe1439d3,32,0,e41f1c83,cf10f3c5,2d7fbcff,69,0
d6ea04b5d0fbb32467bdd28f3def6fcf,32,0,ba411748,cde0f379,49be2fff,77,0
ff29c7abb9a6ce3e650363791995800f,32,0,ac57158a,cd50f355,7e773eff,67,0
931d7c7f96c57560f315ae2e7eab6877,32,0,a55e14ab,cd18f347,67eb74ff,73,0
87fb7a4b37416249653cd9f9b2dd344b,32,0,906b120d,ccb0f32d,86356fff,69,0
f064dc56d7e8da8efd4d128743e1526b,32,0,79820f30,cbf8f2ff,c40d6fff,67,1
f88c57840c8640b0bb3afb2fbc0c7d6f,32,0,68930d12,cb70f2dd,001cff7f,65,0
f7c39441cd68334b7fd14e13c6672bdb,32,0,5ba00b74,cae8f2bb,a8bbf7ff,69,0
e950643de71e89f5eb4c23aebf97696f,32,0,3bc00778,c9e8f27b,ec0377ff,73,0
ebca713f840aa844c36072e362a295bf,32,0,0cf7019e,c850f215,95f7f5fd,61,1
fb9d14dab4ad93bf275707b8f73d88db,32,0,fc061f80,c7d8f1f7,900ee7ff,75,1
df8b01037f0abcefc92e523f7419cd7f,32,0,ee141dc2,c748f1d3,7dfdedff,71,0
b9ca4c9fdb9baa265d8c8502a6a13b8f,32,0,b2481649,c5a8f16b,6a77fd7d,65,0
8ba04a70d2acb3ee0df0f61f34c6dec7,32,0,a258144b,c528f14b,f9eadfff,67,0
e50ee4a69edb2901b3ca6a058ecdca6f,32,0,9c66138c,c4d8f137,27a5f7fd,65,0
e033b9b3e74fe175197a67dcd67e4f0f,32,0,8973112e,c470f11d,d2fd6eff,75,0
b6858f5a1a75d9dd9967303edcca6d3b,32,0,817b102f,c430f10d,cd67bdff,71,0
97ac1fae07e659b2810baca22742292f,32,0,609a0c13,c338f0cf,859a6dff,61,0
a75c0c436dc561cbf95b8ef2681030b7,32,0,47bd08f7,c200f081,7b777fff,63,0
c38754ddaa4056b345d50882679d3a97,32,0,2cd6059a,c158f057,9006ecfd,61,0
a26639ce27d9bfa73f0421a4a7fd788b,32,0,21db043b,c130f04d,441bebff,69,0
e50b540602f3585283800c48398c83e3,32,0,09f3013e,c070f01d,0123777f,49,0
ef54f0682abb2daac20188f0703d6dcf,32,0,f1041e20,bfc8eff3,f85fbd7f,63,0
b10a4d530cef8f3c046b36ba856460ff,32,0,e81d1d03,bf00efc1,f8093fff,63,0
a77136fdfdf7afbcd681b2af03790d4f,32,0,996c132d,bc88ef23,876f7fff,77,1
9df3bbc02fae2c4ac08a281a6ef3c703,32,0,986d130d,bc80ef21,d34f7fff,63,0
e01e830d777d2f0236a05b81bd1772f7,32,0,57a20af4,baf8eebf,c4a7e7ff,65,0
ad06188dd9a5656088906c0796e09717,32,0,2adf055b,b910ee45,46b135fd,55,1
bb7a0bbb1b3553f836954a9d87a337fb,32,0,28dd051b,b900ee41,899f5fff,73,0
cacc034da60b8117a87316e0d25c6883,32,0,d5211aa4,b6e0edb9,cd33bf7d,55,0
c224889f7d651b29ee04ff482db14787,32,0,c4301886,b668ed9b,adc3ebbf,63,0
93329ef9a957dc5c806a56b135ddd15f,32,0,9d6913ad,b4a0ed29,fabf9dff,69,0
ac8d4ed1029a97de3cd1c1dd00e49e73,32,0,897d112f,b400ed01,8e403fff,63,0
d6c73e0b40c97d534867eed256865237,32,0,64900c92,b368ecdb,7abcabff,65,1
cff4eef843b7383032897d743daea46f,32,0,55a10ab4,b2e0ecb9,7bd02cdf,71,0
cacedb7509abe65cf4d6d222f243ec53,32,0,33c70678,b1d0ec75,23e067ff,69,0
9945b0898d051680de7b8819a0444b07,32,0,2eda05db,b138ec4f,9b9b97ff,51,0
960a734c4ceb657b1a903d25da2f1db3,32,0,1de903bd,b0a0ec29,e8b35dff,65,0
e42a1721e7cfebd2d4e54ba17aaee537,32,0,d5221aa4,aef8ebbf,e0fefd7d,71,0
dea89a1c35966824c2eed11417242f7b,32,0,d4231a84,aef0ebbd,f8b7ffff,61,0
e11022acadd335be12bae4f7b543ad0b,32,0,b3441668,adc8eb73,557d7fff,65,0
eb62bc7c15a98e317ce15c12979b7edf,32,0,956212ac,acf8eb3f,5c6dfd7f,71,0
ee5d3951c39d210e8af49509ef377f6f,32,0,66910cd2,ab60ead9,5b1e77ff,71,0
ecc72c53a08900bfa2d8c444320283bf,32,0,51a60a34,aad8eab7,796581ff,55,0
8d2641402d10e9abd809ed62f262c1a3,32,0,5cab0b95,aab0eaad,9436a7ff,55,0
a4e2eac677c582a9b658fe1b4146e33f,32,0,39ce0739,a998ea67,c68ebf7f,67,0
fabc57fd5191203f70324051b41fee0f,32,0,20d7041a,a950ea55,b5a27cff,65,0
d4d8dcf4224cb4e0f010ad3315e3787f,32,0,14e3029c,a8f0ea3d,dde3ffff,63,0
fd1b1fea4b11c9faf2ae1cc5319997bf,32,0,02f5005e,a840ea11,a063a7ff,73,0
9d764c3d2e3fc44850d13ab6f0a3119b,32,0,df291be5,a6a0e9a9,d47f77ff,63,0
efd107952b2ac5a8525a9a5cee6dbb57,32,0,b64016c8,a5e8e97b,f4bbb5ff,69,0
cefa4f599919228c1693c20235fa7b93,32,0,b1471628,a5d0e975,ccdf9bff,63,0
bc5a6c69af84357478f7c067bc6a1c03,32,0,ab5d156b,a500e941,28effd7f,65,0
da1c496d389d35a580bab5d5f98c27af,32,0,8472108e,a478e91f,e93bf7ff,67,0
bc5fdcc933ac442748bda62a0b2b558f,32,0,3ec807d9,a1a8e86b,43abbdff,65,0
af1e92ea88a8bacb5c088d6942db7003,32,0,29df053b,a110e845,bed7775f,59,0
c1b03c3cc4df2024e2321173f8d064ab,32,0,17e102fc,a0e0e839,a6bff9ff,57,0
c48d6129bd4be85048821caaa063e1cb,32,0,02f4005e,a048e813,55b1b3ff,55,0
d010ef700559a0f5a754ed6c3043f183,32,0,e1101c22,9f68e7db,099ddeff,59,0
da6271a0bd231b7ac90f5589129b2257,32,0,c73618e6,9e58e797,7f96bfbf,61,0
e0e794055cf28e94b3eb6db3e84f2547,32,0,b54416a8,9dc8e773,5ce77dff,67,0
fce919e32618038363b5f3ccdbd4567f,32,0,9160122c,9ce8e73b,19bf73ff,69,0
efaa8ff832bc9a242ba51c4db23bf723,32,0,60910c12,9b60e6d9,92b26bff,69,0
e27f593f9046c86ec762f83c15655d47,32,0,64950c92,9b40e6d1,392bffff,67,1
a8c08aa8241e6bc9fbce932ebb14c117,32,0,3bca0779,99b8e66f,bc0e7d7f,61,0
d52f6a5dd36d0fca5141247748eff033,32,0,12e3025c,98f0e63d,b431fbff,67,0
b07f649fcfd7ca0c598e0fddd166f377,32,0,da2a1b45,96b8e5af,92fdf7bf,75,0
8afa813a2e065fe2236a37e72bb2f467,32,0,a858150b,9528e54b,f95bfbff,67,0
f2283cdaa0e1f39523558d6780fa4023,32,0,9464128c,94c8e533,73effbff,59,0
b7df4410e6df35d1b7fdf1c6c3be479b,32,0,8b7b116f,9430e50d,2807dbfd,77,0
e98321136f2bf00c2d328b4e16f8ce7b,32,0,74840e90,93c8e4f3,884ffd7f,63,0
f58ac46d26496b039183b7beb23d701f,32,0,23d3047a,9170e45d,05ecb7ff,65,0
f85f12aa84b339497d4453cf1563da7b,32,0,27d704fa,9150e455,ef1efd7d,67,0
aee92443798901e1fd59042d1fd7f84f,32,0,2fdf05fb,9110e445,871eb5ff,65,0
d9f41d3bab39473c999c7f70e7e585ab,32,0,f2011e40,8fe0e3f9,85c3eedf,73,0
94ebee2336691b464b43ea795b4cad17,32,0,fc0f1f81,8f90e3e5,d15fbfff,67,0
dcc9402ed2ad8f48332c72a9bf5600cb,32,0,e7141ce2,8f48e3d3,a49fffff,61,0
f2aaa3bf92f80d8fdfe13d4489f45be7,32,0,a053140a,8d70e35d,79f773ff,73,0
f8dae5578522d14bed1f41638b330ce3,32,0,60930c12,8b70e2dd,5daddfff,65,0
ae6cd3be7818e9e36d02168181872ed7,32,0,689b0d13,8b30e2cd,f00ef7ff,63,0
e906d6ee6eba180ebd6999e288a818e3,32,0,33c00678,89e8e27b,14ad6fff,63,0
b26536c0317a72ecd1b32a71254290b3,32,0,3fcc07f9,8988e263,d0a3fdff,59,0
d6b906c6c577538c01d20e8ebd9157cf,32,0,27d404fa,8948e253,36768ffd,65,0
f61e70ce9ff3500e9db55985675c5333,32,0,f0021e00,87f8e1ff,37e13dbf,69,0
c1492b34ef5081b267792741ad88331b,32,0,f5071ea0,87d0e1f5,c2ddd3ff,59,0
c3d33e368c44a0034f55760c70bdcfcb,32,0,c2301846,8668e19b,09617bff,63,0
d20dd5b7c87c0e0d43866a4f53395f1b,32,0,77850ef0,83c0e0f1,280efdff,65,1
f95403abc23552a669148af4aa764c0b,32,0,56a40ad4,82c8e0b3,990fc8ff,59,0
8bf4209bf4a8455e0770889123e62b9b,32,0,4cbe0997,8218e087,6777fd7f,59,0
d87823ff438ea39a41327025e6bf4193,32,0,22d0045a,8168e05b,dfbb7dff,63,0
edb56d075039539793d25facf15edd6b,32,0,10e2021c,80f8e03f,65d7afff,73,0
feeb703fad77055419785f1bf00c990f,32,0,c9241924,7ec8dfb3,97bdffff,69,0
dafa0d7e55583c1c9beea813e47611f7,32,0,a8451508,7dc0df71,c5b7f7fd,69,0
c46e959a4ca690ba639c67210ad89e1f,32,0,bb56176a,7d58df57,b6dbbfff,61,0
e2e04d794bb5f910f96ca72974d6a3bb,32,0,78950f12,7b40ded1,7ed9f7ff,69,0
c0da46eb41adcd3b21c803e0e47096cb,32,0,eb071d60,77d0ddf5,6fb2ffff,59,0
a13b2bf8cc34242f5b192ac62410d4d7,32,0,e60a1cc1,77b8ddef,8dcff5ff,59,0
a40676edb5a0ec5bf1a9271f7ca351b7,32,0,f31f1e63,7710ddc5,9d47ffff,69,1
eebecde2327059e4a1eaee82458c00bb,32,0,df331be6,7670dd9d,b5cfc7bf,63,0
b742886e928c63e4d5566a1182123db7,32,0,719d0e33,7300dcc1,d207ffff,59,0
b5d89d6cf1984255fd7a3b5c5f27c167,32,0,46aa08d5,72b8dcaf,887ff7ff,71,0
eb862057d7cce0c33b108516aa7ecc57,32,0,5fb30bf6,7270dc9d,0e7bf6df,63,0
cf975d162fe3d98bb986721ebe0444af,32,0,3ed207da,7178dc5f,f93bbfff,69,0
f2b2983ce73ab3b82d11b43f5608f753,32,0,1df103be,7060dc19,3075e7ff,67,0
cf171a4bb25a40da199706ff9715dbbb,32,0,ec031d80,6ff0dbfd,fcec87ff,69,0
f708eaec309ff4854b5f6f88b0f4207b,32,0,a9461528,6dd8db77,21d59fff,67,0
b88d0cf6cedb894eb1acabccd168f417,32,0,907f120f,6c10db05,cd6d6fff,67,0
ca2ff7fe57e6f9fd836d6d6b78e71757,32,0,6c830d90,6bf0dafd,ad9777ff,83,0
873004e6cab6a58751b2f862c44e3feb,32,0,628d0c51,6b80dae1,bad1fffd,63,0
b88fd4ce617bee05ed096f0ef17770c7,32,0,76990ed3,6b20dac9,fcf7bdff,71,0
b7c0170ba0959dfe29e2da328b1c2673,32,0,45aa08b5,6ab8daaf,c4f235ff,63,0
ac69d2fac0fff92c7b2018d93d012cfb,32,0,43ac0875,6a88daa3,6c1f7dff,67,0
a48159281b9163123d57f171c2ec03ff,32,0,52bd0a57,6a00da81,fd4956df,61,0
ffe5d19e77d91fe83d62e06df85846f3,32,0,2dc205b8,69f8da7f,709fa2ff,75,0
fcf492c0cff2cce7a10f1cfab369b347,32,0,b957172a,6550d955,7e1cbdbf,71,0
811b72353881a8e40b80aba340928263,32,0,907e120f,6418d907,c7e8fd7f,49,0
d7af9ce46a1bf707d73838836a392487,32,0,7e900fd2,6368d8db,fdfebdff,67,0
b1eed178ce8ae1ce439aefbeb881d277,32,0,22cc0459,6188d863,6897bdff,71,1
b6321102cd9c5787b8f9353b6151e7b3,32,0,d63f1ac7,5e10d785,2b5effff,65,0
c60f4fa8ab9d77d6925ec49ca2aab1af,32,0,8861110c,5ce0d739,6c1fb7bf,69,0
dda452616457744f9c39c2b534a83ff7,32,0,68810d10,5be0d6f9,d0b4ac9d,67,1
f9b247b8aff05b1f72409732b78c7a53,32,0,7a930f52,5b70d6dd,c3e03cff,69,0
845da74d58833f1cd8cf206b44774b77,32,0,53ba0a77,5a38d68f,0b5d76ff,65,0
fc887235e5ec8573b41f38647861326f,32,0,1cf5039e,5840d611,3dd377fd,65,0
f83911e474cfa9a1c6013ae821887337,32,0,d9311b26,5660d599,fc267fbf,59,0
ba6e49a11bf99038bcdab8527014c063,32,0,977f12ef,5410d505,586bfbdd,59,0
ac1082af76c9c1eb5e7a5a0a4148e45f,32,0,739b0e73,5330d4cd,c8dff4ff,61,0
fd86d3943f429fcf900587127035ed93,32,0,f8131f02,4f70d3dd,d5fb5ffd,65,0
cd71a8e166e9b1ae84ba07cda8393957,32,0,ac471588,4dd0d375,972e7fff,65,0
91b0b078bf8143da5ab68e873714813b,32,0,17fc02ff,4808d203,ec0b7f7f,61,1
f1dde3afdaaf4e68f8c9a8f4f62e071f,32,0,ca201944,46e8d1bb,21dff7ff,75,0
fc08356878551c22140e4c855170ad7b,32,0,ce2419c4,46c8d1b3,09cf7fff,55,0
8b954b4d375cc3aed0da433980534f8b,32,0,c12b1825,46b0d1ad,fe776fff,63,0
a76bd546279576c078d4ff16fc9a252b,32,0,c2281845,46a8d1ab,c977fdff,69,0
a25688535e01beb4d264f2cfa429a04b,32,0,d73d1ae7,4600d181,c45ce7ff,59,0
e29bc5145223a69c809321382880efcf,32,0,ae4415c8,45c8d173,b647afff,55,0
d26bd6f938009ee5f8c3036867d2f657,32,0,8963112c,44f0d13d,660df5ff,67,0
c12a98da83046009ec76282b2e22d3db,32,0,9e7413ce,4448d113,fb7bb7fd,55,0
9f76fdd90af0a5d476b952a3fb645a3b,32,0,618b0c31,43b0d0ed,1457fdff,73,0
d75453d4ee3431da0ed6ca731f7ef7e7,32,0,7a900f52,4368d0db,90f3b7ff,75,0
9dece8db69e484655e9503ee2651a6eb,32,0,56bc0ad7,4208d083,48c977ff,67,0
c6a55ad3959e36e8717a2eaf778cde1f,32,0,f7121ee2,3f78cfdf,3572dbfd,73,0
d2435ce7341a21c1e7535978bbfa8223,32,0,c2271844,3ed0cfb5,39af7ffd,63,0
f655493effbd0e91092a0cff38dec787,32,0,d0351a06,3e40cf91,deb7bfff,71,0
e5136f857731e66571708533e6702f57,32,0,b451168a,3d60cf59,bdcb87ff,67,0
cb77e48c04ec72baf1526851478cb927,32,0,8065100c,3cc0cf31,2c4beedf,63,0
e2b427926db10fa0f3ecd9a763f656e7,32,0,967312ce,3c70cf1d,548877ff,71,0
c39f6f5edf82e884b72581f9b8619623,32,0,9174122e,3c48cf13,fc9f34ff,67,0
9016dc9af48c7f13c12d1f00ca79b5a7,32,0,6a8f0d51,3b90cee5,01aafb7f,63,0
98fe57482fe2e52d875af6a835949aa3,32,0,7b9e0f73,3b18cec7,ff9e3f7f,67,0
bff901cf5c6e1972f54e5fb8fd812ab3,32,0,fd191fa3,3720cdc9,8f5aef5f,73,0
e33da9f6192e9a551b08b0bfd5eddb53,32,0,d3371a66,3650cd95,6f1ef7ff,71,0
8a3327af7c51ff674b41d2be7d3e7b17,32,0,bc58178b,3528cd4b,af27fdff,75,0
c5b6c1b5821582acb1b216fa1ca2af7b,32,0,856110ac,34e0cd39,1ebddcdf,63,0
9ed5219bddd5e84edd68a569b148272b,32,0,896d112d,3480cd21,a9ebfdff,67,0
cd5e4a67597b1892f7c5ff52e34f807f,32,0,9470128e,3468cd1b,0bd7f7ff,73,0
a16af1b37618a3cc61d3320584716807,32,0,9d7913af,3420cd09,bdeec7bf,57,0
bffbd9f7f3ce7e39a9eb9b7add9eae63,32,0,1bff037f,3010cc05,284b5f7f,87,1
c7a9234ae0904b1f09c5551b5fc78533,32,0,f5121ea2,2f78cbdf,dceffbff,61,0
fd2bae7732c9c8e91fcecfae324d4f7f,32,0,f4131e82,2f70cbdd,e1def1ff,77,0
ca7cf58d426a1955e502b16af8992f57,32,0,f1161e22,2f58cbd7,459dffbf,65,0
dc00e6bb80fa2fcd5b0797f0e9da8fbb,32,0,f3141e62,2f48cbd3,fdf1dfff,71,0
e4187e8431b78d8a65205c085965b927,32,0,c52218a4,2ef8cbbf,8d5fdfff,57,0
c00e6b5dfa10a2da8b59098fda41fc83,32,0,d7301ae6,2e68cb9b,43c3bbfd,61,0
b031edcf33b1e5c0fd5b3cea39a52e4f,32,0,6f880df1,2ba8caeb,00facdff,71,1
8766b6354312347c0797422ef3714e67,32,0,6a8d0d51,2b80cae1,fff32fff,63,0
9387d899d11e354dfd519776a859df07,32,0,2ccb0599,29b0ca6d,e31cfdff,69,0
9e520e5e73e46707119673070f077563,32,0,28cf0519,2990ca65,79fbbd5f,63,0
cf4370a0945eb66a1317787180352ee7,32,0,02e5005c,28c0ca31,18fdd7ff,61,1
99f5464969648ec2930a2f938a810cd3,32,0,0aed015d,2880ca21,dc13fb7f,57,0
d7fc9e977f9717afb157e482ea471c87,32,0,e3051c60,27c0c9f1,7ad37bbf,75,0
cbf21371057d9ab861097afdd9dc6fbf,32,0,c72118e4,26e0c9b9,fa6be9ff,73,0
d8b35d52be79645475bc51be902c4a33,32,0,d0361a06,2658c997,95a03d5f,65,0
d05cbe18569fe8725f241a99f89fa86b,32,0,b254164a,2548c953,3a777f7f,67,0
a88cdbc077d8234e03be64db73c898ff,32,0,688e0d11,2398c8e7,7aa3b9ff,67,0
aa16cec214cc02ff2b923596aefd642f,32,0,5fb90bf7,2220c889,a9d5bdff,65,0
e0a91d55a094a158173e5e84008cf87f,32,0,00e6001c,20d8c837,67b7bdff,57,0
eaa00be80178455b009a60707e0267df,32,0,f0111e02,1f60c7d9,18ebbdff,55,0
e5efc82dc09636a0c471d54c0469316b,32,0,c3221864,1ef8c7bf,5f3bdfff,59,1
bbb17516e6c29436021b6b06f1303c5b,32,0,da3b1b47,1e30c78d,31f7b37d,61,1
adca0eb817dab4b6d0f1ef13772d51eb,32,0,ab4a1569,1db8c76f,d96faf7f,71,0
8409cda67e87c9acd24f5ee55357be2b,32,0,bd5c17ab,1d08c743,943b775f,69,0
c4c658d9dd05b6cfdc1d49d0ffe1757f,32,0,22c30458,19f0c67d,500e7fff,73,0
b6667be9eb98a137b2794bb5767112ef,32,0,38d9071b,1920c649,d8fb3fff,73,0
adcfbe188bf2c5e5e0bb895ec06c1867,32,0,3edf07db,1910c645,f3ad2dff,67,0
95d726273abf67a2de9c42a670d32efb,32,0,08e9011d,18a0c629,2953f6ff,71,0
9cb393310966193a4045a45b8e64c5c7,32,0,c9291925,16a0c5a9,6de5e7ff,57,0
871a56c0690c7de8128766b03879cf4f,32,0,cf2f19e5,1690c5a5,9d2dfd7d,61,0
b8a2ee70f1492072c2d353539a1e4d3f,32,0,a8481509,15a8c56b,5361edff,63,1
93f9e05454a01b92b4e4772a434edaff,32,0,6f8f0df1,1390c4e5,19bffeff,65,0
d4948d9c718afc6708605ac6dd3f2197,32,0,47a708f4,12d0c4b5,3b737aff,63,0
87188ef8c6ac1aa34e22a27218664b9f,32,0,29c90539,11a0c469,ededdfff,59,0
b8a75ed06d615121f299351e2d5f04b3,32,0,3ddd07bb,1100c441,00276fff,63,0
b2d5c000d51beaae9cc28dfb0f87d767,32,0,1bfb037f,1030c40d,70fe3f7f,67,0
8a4d1f62f9efd1b802f432e296297eef,32,0,ff1c1fe3,0f08c3c3,e9f7fdff,69,0
f002df1827944a6646087ba0770afb27,32,0,876410ec,0cc8c333,7c4effff,59,0
d414cac1ec336536a8712e27f42ebe83,32,0,957612ae,0c58c317,fc53fafd,63,0
8defe7d57f47492eb022083ba4ee4ed3,32,0,48ab0915,0ab0c2ad,5917a7ff,69,0
de648c29fbe9b9f29a8f5200f6e9e987,32,0,55b60ab6,0a58c297,ff9fb77f,69,0
fdd2b97f1946697f9a85f99c671518cf,32,0,16f502de,0840c211,e7eb9fff,73,0
bd189ca026ec674fa49d88e47ce29a17,32,0,1cff039f,0810c205,28d6ffff,63,0
b6e4e48cd9815f2d4ecdfb967f7f092b,32,0,0cee019d,0098c027,d9fdfbff,73,0
b3d9b999a0159759e47df64f27cc8c4b,32,0,19fb033f,0030c00d,b00fb6fd,69,0
b3d730b8983e0482851b48e0119866c9,32,0,f72a1ee5,feb8bfaf,9d373bff,53,0
dfe4e3f484d5a9c47fe22738e1f843ed,32,0,8d5011aa,fd68bf5b,246abdff,71,0
cca775ef9071306337f2c8b98817e2b1,32,0,7ca10f94,fae0beb9,d03d757f,65,0
c99a28fae9e5f8179d42c560d0a467d1,32,0,69b40d36,fa48be93,55a9a7ff,63,0
f622904a71a0a58d4d16f08372c3e5a1,32,0,0ed301da,f970be5d,904f3bfd,57,0
d709d886c39342a909dfa8dda9542565,32,0,09d4013a,f948be53,b73d7bfd,61,0
8ef02daaff4709fa4d294a03d98b51e5,32,0,32ef065d,f890be25,4371ebff,65,1
ff46255c4279db15d3cf167e8c740e9d,32,0,cf1319e2,f770bddd,ad23b7ff,69,0
bd117d192d4fe28ca91494c4dde8bdc9,32,0,815d102b,f500bd41,6fabbfff,65,0
ec0003e7caf533e1ab959fb252dae64d,32,0,ab77156e,f450bd15,03e55f7d,67,0
8de16ef4476cdaf5d144b69492baa451,32,0,a67a14cf,f438bd0f,e3e03fff,65,1
964a733d88a6d96cdf23b0bd04b82a09,32,0,469a08d3,f338bccf,eff9f7dd,61,0
94d0663febb2f8ddf70fe1f0d98dd6d9,32,0,71ad0e35,f280bca1,1047f2ff,75,0
d120766d9e0428810f483fde0d971c3d,32,0,1dc103b8,f1e0bc79,9bd3f3ff,59,0
87964084633e10298f55683c07233e09,32,0,15c902b9,f1a0bc69,78fe7bbf,53,0
dbd2afe0bbc70a5fc102f3da065e50fd,32,0,e9361d26,ee58bb97,3bf1bfff,69,0
d60011bf2ab54e0d412ab524365e37c5,32,0,9e4113c8,ede0bb79,cd3df5fd,59,0
b7e17caca72ca7193bfb9c02f63e75d9,32,0,934c1269,ed88bb63,7b5b1fff,73,0
f5b394495432efd3716a78f510e38f01,32,0,48970912,eb50bad5,a597baff,65,0
8ffb3cabb9c1621559799338669ec795,32,0,439c0873,eb08bac3,beb4ebff,69,0
c54387a43e11d7aa093a5aa55fb19699,32,0,6fb00df6,ea68ba9b,115fb4fd,63,0
e152fae5c63eeee28bacadad4bcb1e61,32,0,0ed101da,e960ba59,632f75ff,71,0
ca0b2cf9cc77b249a13e4d16b2840d71,32,0,2ff005fe,e868ba1b,bd997bff,61,0
9cbd1a10314d8ae121231af4b8302f45,32,0,27f804ff,e828ba0b,fd12f55f,55,0
927ee71118141dbc3d66a09dc301bdc9,32,0,c41a1883,e738b9cf,b72f7fff,61,0
fcd7215f67eb914befb39e08ee54643d,32,0,8957112a,e550b955,6dab5eff,73,0
a52ed4735b3fda18ab457cd69e8b10bd,32,0,b26c164d,e488b923,c4026dff,69,0
fcd5f967c84bf600b3165acace4be0ed,32,0,6fb10df6,e260b899,9cfffbff,69,0
e246091be23d4cbe278b3777b7bba259,32,0,0fd101fa,e160b859,9c6fb7ff,69,0
cec31f7deb62a65cf67a0d499724848d,32,0,da031b40,dff0b7fd,fbe16fff,67,0
9aef3c96754cbf455e4b0be640a55a69,32,0,e53c1ca7,de08b783,c5ab6eff,67,0
d050ef01c1141ce262e760f4eed4c639,32,0,ba63174c,dcf0b73d,647437fd,59,0
f6de37e2c6077548f817a0fc90dafb9d,32,0,79a00f34,dae8b6bb,e21f2ffd,71,0
c3141182e638935d46182dfa1065aa39,32,0,38e1071c,d8e0b639,cad776fd,55,0
ecfca44f7d52e3241e94cfcdb0c3f871,32,0,dc041b80,d7c8b5f3,a5e4bdfd,69,1
b2a219745b0641b2d8fe7187459af541,32,0,c51d18a3,d700b5c1,f4fdf7ff,61,0
e68e3a9fc52858ab70cf7728921b2ba5,32,0,fa221f44,d6f8b5bf,5fbdefff,65,0
ab91c987587804d1a210e2212eb20319,32,0,f42c1e85,d688b5a3,33ebcf7f,51,1
b50551634186a8775a622d13c01c8cf1,32,0,e73f1ce7,d610b585,d804f7ff,55,0
dc0bdf3a24f9cd450a2b4f1268cf2cb5,32,0,8850110a,d568b55b,a071cdff,65,0
8abde9d3d9c3f5ed8a3618f0627b0e81,32,0,8058100b,d528b54b,35fbb7ff,67,0
d3441cffe517bebecec0fa2e12a47a01,32,0,bb63176c,d4f0b53d,29c1e9ff,67,0
f26f54335724599a8a09a270c933bac5,32,0,bc64178c,d4c8b533,d8f03eff,61,0
c8ef01362addbd27c0a7fc0784a6f459,32,0,5b830b70,d3f0b4fd,7cc7f7ff,65,0
9e5937dfd7e7858f40baabe58e12d66d,32,0,538b0a71,d3b0b4ed,05d5fd7f,73,0
ac333130ded09c4710c6d8f81c753325,32,0,439b0873,d330b4cd,b95ffdff,59,0
d9345a17f2cd627afc3e860910632d05,32,0,7ba30f74,d2f0b4bd,9d7fb7ff,61,0
91119c822581e06ce8bebc5663274d85,32,0,13cb0279,d1b0b46d,67379fbf,57,0
9cc44a45877bb22604795827c479e7e1,32,0,17cf02f9,d190b465,22b55bff,61,0
9b6302529dfb5be386e504b341ff9e51,32,0,35ed06bd,d080b421,8ef3ef7f,67,0
87edc8e97aa84fa5f6aaee2d5b75727d,32,0,c3181863,cf28b3cb,e2fe2f7f,75,0
a45c9527ab8f89309a4fe73e5dd74e69,32,0,f3281e65,cea8b3ab,cd22f7ff,69,0
cd521b7ecef0ec02ca06853ff504ee2d,32,0,9c471388,cdd0b375,7ab7d5ff,65,0
804de86653a0b07818d9103649adc691,32,0,92491249,cda0b369,641677ff,53,0
